,target
377,-0.21803095378616508
378,-0.4212543210339777
379,-0.5444218508250348
380,-0.7438444992438364
381,-0.7918855738520699
382,-0.957592139617012
383,-0.7205603085968076
384,-0.6634304849251224
385,-0.5758885069169262
386,-0.7561382811589501
387,-0.9143780608148813
388,-0.30714324791804865
389,-0.5639026985129513
390,-0.034009432502423755
391,-0.2270248263855687
392,-0.46589409154819816
393,-0.6772170688695858
394,-0.6410207440802698
395,-0.8345542768967785
396,-0.9176068768974592
397,0.1607927430617585
398,-0.13312869310348402
399,-0.3047069123596933
400,-0.5529363417164526
401,-0.7051056947436266
402,-0.8475763528570625
403,-0.24306021558827137
404,-0.5110931301418001
405,-0.1923775226043146
406,-0.4531472025956832
407,-0.5440495042500942
408,-0.6973849552069561
409,-0.8802689038864705
410,-0.8978206917337376
411,-0.9545368289419303
412,-0.8396691003896236
413,-0.9950154815049234
414,-1.0704246838494482
415,-1.1667546545917604
416,-0.7255282097716474
417,0.281018607963917
418,-0.04860099640645184
419,-0.2920864690777973
420,-0.1546426985653095
421,-0.4385014710699795
422,-0.6698869174492328
423,-0.8587815268201933
424,-0.797302977791759
425,-0.5512722867556927
426,-0.5932866532645745
427,-0.5017806071436304
428,-0.643132594380752
429,-0.21632303786790183
430,-0.46367135148088606
431,-0.3453447096485053
432,-0.22352307897354062
433,-0.49561292280788916
434,-0.6989825327682904
435,-0.8715084509727301
436,-0.7967587663448018
437,-0.9636718126705505
438,-1.0973888233531754
439,-0.7909304747429169
440,-0.9443636591199446
441,-0.746585097788449
442,-0.8397983876447177
443,-0.8043800579185826
444,-0.16044392784820397
445,-0.10272044763081574
446,-0.39663450047372767
447,-0.6023613918164026
448,-0.7860191185496285
449,-0.9454068488742468
450,-1.0767812489835662
451,-1.0983401218404722
452,-1.0060466811304842
453,-0.8134563740310672
454,-0.8498285025992981
455,-0.9524248049246575
456,-1.0897946729662016
457,-1.0411775521647981
458,-1.1631331491376917
459,-1.2573376291605185
460,-1.205321566422903
461,-1.1277562937252368
462,-0.8229800069720041
463,-0.9640912787054143
464,-1.0970066950298767
465,-0.33626110355647604
466,-0.5271848744874363
467,-0.48191565387318946
468,-0.3051305490263586
469,-0.49403032339300174
470,-0.3643184345983763
471,0.9906299976805305
472,2.084195749464046
473,1.44705819370855
474,1.0788589003327052
475,0.6153802773486149
476,0.45826621053004507
477,0.06195956532257041
478,0.3836333868233912
479,0.0001640198642561868
480,0.8314972012779889
481,0.37973816907181224
482,0.21577908876074672
483,0.22941215255152533
484,-0.12517394757289588
485,-0.24026089357862124
486,-0.3919033648148272
487,-0.5235019707694378
488,-0.04344287502163827
489,0.09214000851956232
490,-0.237690577775908
491,-0.5060812907817894
492,-0.4813459476028982
493,-0.6809788065457758
494,-0.8140116826619035
495,-0.9106590653964176
496,-1.0560005440583784
497,-0.6307761335545056
498,-0.7705710230180804
499,-0.8993196720741029
500,-0.9797215638963597
501,-0.5701642129924903
502,-0.3451592271685922
503,-0.5308585124101355
504,-0.7152627112329067
505,-0.8818765999860154
506,0.07518700330729342
507,-0.04683617703530708
508,-0.1948819862540261
509,1.161929303362989
510,0.9838381460633039
511,0.8551938332981528
512,0.3973961872843986
513,0.23077597678425202
514,-0.11914153471496519
515,-0.32916496231247216
516,-0.5769392519356112
517,-0.7548938097518137
518,-0.8822380596241157
519,-1.0170771178809617
520,-1.1408614230652254
521,-0.9160253361938504
522,-0.13192618722478802
523,-0.24676083076672306
524,-0.4326455235716896
525,-0.6477819430009694
526,-0.7855099960280081
527,-0.8283422381378415
528,-0.9319253377449758
